Date,Rainfall (mm),Tmax (°C),Tmin (°C),Tmean (°C),Tavg (°C),Tmean_final (°C),ET (mm/day),ET2 (mm/day),Ra (mm/day),Latitude,Longitude,Station,relative_humidity
2021-08-22,0.358239,29.4,22.8,26.1,26.1,26.1,4.004312405304855,,15.437025748354552,21.466595,-158.164714,Wong Hon Hin Inc,0.6295000000000001
2021-08-23,2.90171,27.9,23.2,25.6,25.549999999999997,25.6,3.3338420653838488,,15.405596814045657,21.466595,-158.164714,Wong Hon Hin Inc,0.781319
2021-08-24,0.189619,28.2,23.2,25.7,25.7,25.7,3.4393079525557178,,15.37336607190446,21.466595,-158.164714,Wong Hon Hin Inc,0.6768259999999999
2021-08-25,0.0400238,28.5,22.4,25.4,25.45,25.4,3.7645334901731027,,15.340328676066832,21.466595,-158.164714,Wong Hon Hin Inc,0.601185
2021-08-26,0.733645,28.3,21.9,25.1,25.1,25.1,3.8207661364027334,,15.306480437156953,21.466595,-158.164714,Wong Hon Hin Inc,0.593791
2021-08-27,0.0170043,28.8,22.1,25.4,25.450000000000003,25.4,3.9277127586913507,,15.27181784258564,21.466595,-158.164714,Wong Hon Hin Inc,0.6141770000000001
2021-08-28,0.0610713,29.0,21.6,25.3,25.3,25.3,4.108672891121629,,15.23633807602674,21.466595,-158.164714,Wong Hon Hin Inc,0.585905
2021-08-29,0.320831,28.8,21.6,25.2,25.200000000000003,25.2,4.033733882306223,,15.200039036031095,21.466595,-158.164714,Wong Hon Hin Inc,0.6308400000000001
2021-08-30,1.57034,28.7,20.5,24.6,24.6,24.6,4.234317738886991,,15.162919353738783,21.466595,-158.164714,Wong Hon Hin Inc,0.640389
2021-08-31,0.183982,28.5,19.9,24.2,24.2,24.2,4.2847068657690635,,15.124978409652046,21.466595,-158.164714,Wong Hon Hin Inc,0.629807
2021-09-01,0.285054,29.1,20.3,24.7,24.700000000000003,24.7,4.374600857286398,,15.086216349432584,21.466595,-158.164714,Wong Hon Hin Inc,0.600492
2021-09-02,0.0607675,29.5,22.6,26.0,26.05,26.0,3.981675399592532,,15.046634098688783,21.466595,-158.164714,Wong Hon Hin Inc,0.625398
2021-09-03,0.0847526,28.5,23.1,25.8,25.8,25.8,3.4968974912891553,,15.006233376720068,21.466595,-158.164714,Wong Hon Hin Inc,0.5776979999999999
2021-09-04,0.749748,28.2,22.6,25.4,25.4,25.4,3.5187045486803097,,14.965016709187546,21.466595,-158.164714,Wong Hon Hin Inc,0.6107090000000001
2021-09-05,0.267195,28.7,21.3,25.0,25.0,25.0,3.9961634043095984,,14.922987439681968,21.466595,-158.164714,Wong Hon Hin Inc,0.619363
2021-09-06,0.00029374,29.0,21.4,25.2,25.2,25.2,4.057050273055448,,14.880149740162107,21.466595,-158.164714,Wong Hon Hin Inc,0.602884
2021-09-07,0.0,29.2,21.5,25.4,25.35,25.4,4.090615490936331,,14.836508620238835,21.466595,-158.164714,Wong Hon Hin Inc,0.5930259999999999
2021-09-08,0.00435002,28.9,22.4,25.6,25.65,25.6,3.7644644075295024,,14.792069935282305,21.466595,-158.164714,Wong Hon Hin Inc,0.599312
2021-09-09,0.00071198,28.7,22.2,25.4,25.45,25.4,3.7356591298544735,,14.746840393331944,21.466595,-158.164714,Wong Hon Hin Inc,0.6647310000000001
2021-09-10,1.3414,28.3,21.5,24.9,24.9,24.9,3.764887043709995,,14.700827560791394,21.466595,-158.164714,Wong Hon Hin Inc,0.631725
2021-09-11,0.0405745,29.0,21.7,25.4,25.35,25.4,3.9339640024682883,,14.654039866892717,21.466595,-158.164714,Wong Hon Hin Inc,0.600276
2021-09-12,0.162667,29.0,22.1,25.6,25.55,25.6,3.8299038906531733,,14.606486606916905,21.466595,-158.164714,Wong Hon Hin Inc,0.590839
2021-09-13,0.720661,28.7,21.9,25.3,25.299999999999997,25.3,3.7632804641406596,,14.558177944160033,21.466595,-158.164714,Wong Hon Hin Inc,0.604636
2021-09-14,0.324499,28.6,22.1,25.4,25.35,25.4,3.675441212690418,,14.509124910636977,21.466595,-158.164714,Wong Hon Hin Inc,0.6117969999999999
2021-09-15,9.80237,28.6,21.3,25.0,24.950000000000003,25.0,3.8457538828812785,,14.45933940651724,21.466595,-158.164714,Wong Hon Hin Inc,0.6508660000000001
2021-09-16,0.0,29.4,21.9,25.6,25.65,25.6,3.938918919711649,,14.408834198289926,21.466595,-158.164714,Wong Hon Hin Inc,0.652654
2021-09-17,0.172371,28.4,23.1,25.8,25.75,25.8,3.314628063763001,,14.35762291565761,21.466595,-158.164714,Wong Hon Hin Inc,0.604279
2021-09-18,0.859508,28.6,21.7,25.2,25.15,25.2,3.7164693793206687,,14.305720047161312,21.466595,-158.164714,Wong Hon Hin Inc,0.575752
2021-09-19,0.664008,28.9,21.8,25.3,25.35,25.3,3.7648255743014363,,14.253140934541577,21.466595,-158.164714,Wong Hon Hin Inc,0.674504
2021-09-20,0.0124602,29.1,22.4,25.8,25.75,25.8,3.685844988322008,,14.199901765843114,21.466595,-158.164714,Wong Hon Hin Inc,0.5839719999999999
2021-09-21,0.0992277,28.7,22.9,25.8,25.799999999999997,25.8,3.416351726077146,,14.146019567273104,21.466595,-158.164714,Wong Hon Hin Inc,0.624445
2021-09-22,0.22521,28.6,22.6,25.6,25.6,25.6,3.4454883952838196,,14.091512193825867,21.466595,-158.164714,Wong Hon Hin Inc,0.5733440000000001
2021-09-23,0.0178042,28.2,22.4,25.3,25.299999999999997,25.3,3.3510027704872813,,14.036398318689011,21.466595,-158.164714,Wong Hon Hin Inc,0.64983
2021-09-24,1.71513,28.1,21.7,24.9,24.9,24.9,3.4735578372643867,,13.980697421448882,21.466595,-158.164714,Wong Hon Hin Inc,0.6730929999999999
2021-09-25,1.06998,28.4,20.8,24.6,24.6,24.6,3.743500607947763,,13.924429775115321,21.466595,-158.164714,Wong Hon Hin Inc,0.667718
2021-09-26,0.163889,29.2,22.9,26.0,26.049999999999997,26.0,3.506501605922454,,13.86761643198833,21.466595,-158.164714,Wong Hon Hin Inc,0.6528959999999999
2021-09-27,0.31891,29.1,22.4,25.8,25.75,25.8,3.5847113062444,,13.810279208391552,21.466595,-158.164714,Wong Hon Hin Inc,0.6386569999999999
2021-09-28,0.0903705,28.3,21.9,25.1,25.1,25.1,3.432850537656768,,13.752440668299641,21.466595,-158.164714,Wong Hon Hin Inc,0.6778959999999999
2021-09-29,0.1426,28.5,21.8,25.2,25.15,25.2,3.5056451399276236,,13.694124105888932,21.466595,-158.164714,Wong Hon Hin Inc,0.6521819999999999
2021-09-30,0.117494,28.3,22.1,25.2,25.200000000000003,25.2,3.3578287157684317,,13.635353527042767,21.466595,-158.164714,Wong Hon Hin Inc,0.6883
2021-10-01,0.670203,28.6,22.3,25.4,25.450000000000003,25.4,3.3857789567452032,,13.576153629845086,21.466595,-158.164714,Wong Hon Hin Inc,0.608816
2021-10-02,0.375904,28.7,22.9,25.8,25.799999999999997,25.8,3.264330857589153,,13.516549784097611,21.466595,-158.164714,Wong Hon Hin Inc,0.640728
2021-10-03,0.0,28.2,22.4,25.3,25.299999999999997,25.3,3.212576022609618,,13.456568009897866,21.466595,-158.164714,Wong Hon Hin Inc,0.6747679999999999
2021-10-04,0.0505572,28.3,22.4,25.3,25.35,25.3,3.2256249373915096,,13.396234955317128,21.466595,-158.164714,Wong Hon Hin Inc,0.633927
2021-10-05,0.00108773,28.8,22.7,25.8,25.75,25.8,3.3028669752076163,,13.335577873218785,21.466595,-158.164714,Wong Hon Hin Inc,0.601656
2021-10-06,0.0,28.5,23.2,25.8,25.85,25.8,3.0646050174510444,,13.274624597259326,21.466595,-158.164714,Wong Hon Hin Inc,0.595757
2021-10-07,0.0462444,28.3,22.6,25.4,25.450000000000003,25.4,3.134467047986286,,13.213403517115433,21.466595,-158.164714,Wong Hon Hin Inc,0.5624790000000001
2021-10-08,0.522945,28.3,22.1,25.2,25.200000000000003,25.2,3.2387846521751515,,13.151943552981994,21.466595,-158.164714,Wong Hon Hin Inc,0.5606329999999999
2021-10-09,1.41629,26.7,22.3,24.5,24.5,24.5,2.6714268276760142,,13.090274129386946,21.466595,-158.164714,Wong Hon Hin Inc,0.646209
2021-10-10,1.07155,27.6,21.7,24.7,24.65,24.7,3.0933901197957008,,13.028425148369964,21.466595,-158.164714,Wong Hon Hin Inc,0.618794
2021-10-11,1.33218,28.2,22.9,25.6,25.549999999999997,25.6,2.9797224866877334,,12.966426962072738,21.466595,-158.164714,Wong Hon Hin Inc,0.640401
2021-10-12,0.751816,28.0,23.6,25.8,25.8,25.8,2.714410100556517,,12.904310344789616,21.466595,-158.164714,Wong Hon Hin Inc,0.720231
2021-10-13,0.10207,27.8,23.3,25.6,25.55,25.6,2.7193185698306044,,12.842106464527648,21.466595,-158.164714,Wong Hon Hin Inc,0.6714
2021-10-14,0.543528,27.6,22.2,24.9,24.9,24.9,2.9166091940351033,,12.779846854125953,21.466595,-158.164714,Wong Hon Hin Inc,0.6540250000000001
2021-10-15,0.139087,27.7,22.0,24.8,24.85,24.8,2.9749438539297217,,12.717563381984311,21.466595,-158.164714,Wong Hon Hin Inc,0.670899
2021-10-16,0.387004,27.4,21.5,24.4,24.45,24.4,2.983584438988292,,12.655288222451379,21.466595,-158.164714,Wong Hon Hin Inc,0.615799
2021-10-17,0.0010955,27.6,22.4,25.0,25.0,25.0,2.826860233495872,,12.593053825922873,21.466595,-158.164714,Wong Hon Hin Inc,0.6041340000000001
2021-10-18,0.00127043,28.2,22.1,25.2,25.15,25.2,3.0608583148351878,,12.530892888699999,21.466595,-158.164714,Wong Hon Hin Inc,0.591009
2021-10-19,0.00100723,27.9,21.2,24.6,24.549999999999997,24.6,3.147437302548768,,12.468838322658314,21.466595,-158.164714,Wong Hon Hin Inc,0.592295
2021-10-20,0.0,27.9,19.2,23.6,23.549999999999997,23.6,3.4845917031508713,,12.406923224776763,21.466595,-158.164714,Wong Hon Hin Inc,0.56138
2021-10-21,0.376081,27.9,20.9,24.4,24.4,24.4,3.1702007424899903,,12.345180846576241,21.466595,-158.164714,Wong Hon Hin Inc,0.640381
2021-10-22,0.0407542,28.2,21.4,24.8,24.799999999999997,24.8,3.1384783186572833,,12.28364456351652,21.466595,-158.164714,Wong Hon Hin Inc,0.627511
2021-10-23,0.000163512,28.4,22.4,25.4,25.4,25.4,2.9746909177247876,,12.2223478443994,21.466595,-158.164714,Wong Hon Hin Inc,0.592875
2021-10-24,0.405748,28.1,22.1,25.1,25.1,25.1,2.9392844719703004,,12.161324220825513,21.466595,-158.164714,Wong Hon Hin Inc,0.610566
2021-10-25,0.0227644,28.2,22.0,25.1,25.1,25.1,2.972953650542791,,12.10060725675086,21.466595,-158.164714,Wong Hon Hin Inc,0.614461
2021-10-26,0.00152041,28.8,21.2,25.0,25.0,25.0,3.26748199415413,,12.040230518188347,21.466595,-158.164714,Wong Hon Hin Inc,0.58424
2021-10-27,0.0218169,27.9,20.7,24.3,24.299999999999997,24.3,3.112728534206593,,11.98022754309825,21.466595,-158.164714,Wong Hon Hin Inc,0.642408
2021-10-28,1.41188,27.3,21.5,24.4,24.4,24.4,2.7864647796916624,,11.9206318115104,21.466595,-158.164714,Wong Hon Hin Inc,0.701916
2021-10-29,0.341234,28.0,20.7,24.4,24.35,24.4,3.1105735711041422,,11.861476715919267,21.466595,-158.164714,Wong Hon Hin Inc,0.666718
2021-10-30,0.00268478,28.5,19.2,23.8,23.85,23.8,3.4438761478527766,,11.802795531991885,21.466595,-158.164714,Wong Hon Hin Inc,0.632983
2021-10-31,0.0070126,28.1,19.5,23.8,23.8,23.8,3.2954096816462877,,11.744621389626689,21.466595,-158.164714,Wong Hon Hin Inc,0.6511119999999999
2021-11-01,0.176937,28.7,19.9,24.3,24.299999999999997,24.3,3.3570192991160726,,11.686987244400006,21.466595,-158.164714,Wong Hon Hin Inc,0.605661
2021-11-02,4.6207,27.5,20.7,24.1,24.1,24.1,2.922626118290965,,11.6299258494348,21.466595,-158.164714,Wong Hon Hin Inc,0.690698
2021-11-03,0.161904,28.4,21.7,25.0,25.049999999999997,25.0,2.948985155332595,,11.573469727724824,21.466595,-158.164714,Wong Hon Hin Inc,0.6775230000000001
2021-11-04,0.115719,27.9,22.0,25.0,24.95,25.0,2.7539847497692693,,11.517651144945166,21.466595,-158.164714,Wong Hon Hin Inc,0.7451819999999999
2021-11-05,0.0674071,28.0,22.4,25.2,25.2,25.2,2.682685319618793,,11.462502082778325,21.466595,-158.164714,Wong Hon Hin Inc,0.607237
2021-11-06,0.0450383,28.1,22.3,25.2,25.200000000000003,25.2,2.7172016192364277,,11.408054212783032,21.466595,-158.164714,Wong Hon Hin Inc,0.638162
2021-11-07,0.0333821,27.9,21.6,24.8,24.75,24.8,2.7923481262305296,,11.354338870830837,21.466595,-158.164714,Wong Hon Hin Inc,0.652251
2021-11-08,0.00810452,28.0,21.2,24.6,24.6,24.6,2.8739545595945866,,11.301387032133468,21.466595,-158.164714,Wong Hon Hin Inc,0.577654
2021-11-09,0.0,28.2,20.4,24.3,24.299999999999997,24.3,3.042145642652293,,11.249229286881937,21.466595,-158.164714,Wong Hon Hin Inc,0.5888
2021-11-10,0.00164358,28.4,18.9,23.6,23.65,23.6,3.2864452555534203,,11.197895816516024,21.466595,-158.164714,Wong Hon Hin Inc,0.587991
2021-11-11,0.00792783,28.6,20.2,24.4,24.4,24.4,3.1358418581722596,,11.14741637064088,21.466595,-158.164714,Wong Hon Hin Inc,0.570705
2021-11-12,0.0,28.7,20.4,24.6,24.549999999999997,24.6,3.117959178260657,,11.097820244605124,21.466595,-158.164714,Wong Hon Hin Inc,0.563259
2021-11-13,0.0,28.9,20.3,24.6,24.6,24.6,3.1598847834798063,,11.049136257752824,21.466595,-158.164714,Wong Hon Hin Inc,0.569582
2021-11-14,0.0301863,27.0,20.0,23.5,23.5,23.5,2.7648691087993247,,11.001392732359495,21.466595,-158.164714,Wong Hon Hin Inc,0.709876
2021-11-15,0.568628,26.3,20.2,23.2,23.25,23.2,2.5513722474456397,,10.954617473260145,21.466595,-158.164714,Wong Hon Hin Inc,0.7645029999999999
2021-11-16,0.0,28.1,21.6,24.8,24.85,24.8,2.725038207114175,,10.908837748175513,21.466595,-158.164714,Wong Hon Hin Inc,0.724113
2021-11-17,0.00812037,28.9,21.2,25.0,25.049999999999997,25.0,2.967631233956623,,10.864080268740233,21.466595,-158.164714,Wong Hon Hin Inc,0.711543
2021-11-18,0.0236298,28.8,21.2,25.0,25.0,25.0,2.936436135664805,,10.820371172235049,21.466595,-158.164714,Wong Hon Hin Inc,0.695662
2021-11-19,0.00656879,28.8,21.6,25.2,25.200000000000003,25.2,2.860158371364988,,10.77773600402292,21.466595,-158.164714,Wong Hon Hin Inc,0.62036
2021-11-20,0.000436237,29.0,21.2,25.1,25.1,25.1,2.9585779122037295,,10.736199700687248,21.466595,-158.164714,Wong Hon Hin Inc,0.633354
2021-11-21,0.000690922,28.5,21.0,24.8,24.75,24.8,2.8699927202589675,,10.69578657386848,21.466595,-158.164714,Wong Hon Hin Inc,0.60236
2021-11-22,0.525665,27.1,20.9,24.0,24.0,24.0,2.5510289015114807,,10.656520294793685,21.466595,-158.164714,Wong Hon Hin Inc,0.680258
2021-11-23,0.405438,28.2,20.7,24.4,24.45,24.4,2.822480672800579,,10.618423879491964,21.466595,-158.164714,Wong Hon Hin Inc,0.6043419999999999
2021-11-24,0.000282932,28.1,19.5,23.8,23.8,23.8,2.9690563216702524,,10.581519674687172,21.466595,-158.164714,Wong Hon Hin Inc,0.5960529999999999
2021-11-25,0.0186493,28.2,20.3,24.2,24.25,24.2,2.863330050799854,,10.545829344357829,21.466595,-158.164714,Wong Hon Hin Inc,0.614617
2021-11-26,0.0,27.5,20.4,24.0,23.95,24.0,2.6927297899892775,,10.511373856952765,21.466595,-158.164714,Wong Hon Hin Inc,0.5858180000000001
2021-11-27,1.11776,26.7,19.2,23.0,22.95,23.0,2.692800721614894,,10.478173473249976,21.466595,-158.164714,Wong Hon Hin Inc,0.644952
2021-11-28,0.912664,26.2,19.9,23.0,23.049999999999997,23.0,2.460472949983356,,10.446247734844771,21.466595,-158.164714,Wong Hon Hin Inc,0.655925
2021-11-29,2.30091,25.8,21.3,23.6,23.55,23.6,2.10387227893888,,10.415615453252661,21.466595,-158.164714,Wong Hon Hin Inc,0.658226
2021-11-30,0.107826,27.2,20.5,23.8,23.85,23.8,2.5722857335908076,,10.386294699611232,21.466595,-158.164714,Wong Hon Hin Inc,0.65448
2021-12-01,0.312846,27.8,21.4,24.6,24.6,24.6,2.5554787962830177,,10.358302794964835,21.466595,-158.164714,Wong Hon Hin Inc,0.635857
2021-12-02,6.13053,27.9,19.7,23.8,23.799999999999997,23.8,2.8307273635702095,,10.331656301115071,21.466595,-158.164714,Wong Hon Hin Inc,0.673108
2021-12-03,27.9834,24.5,18.5,21.5,21.5,21.5,2.2819271936643397,,10.306371012019772,21.466595,-158.164714,Wong Hon Hin Inc,0.771473
2021-12-04,2.17149,22.8,15.4,19.1,19.1,19.1,2.3739259778273416,,10.282461945722881,21.466595,-158.164714,Wong Hon Hin Inc,0.747957
2021-12-05,7.40645,23.5,18.1,20.8,20.8,20.8,2.1166886588850153,,10.2599433367973,21.466595,-158.164714,Wong Hon Hin Inc,0.800316
2021-12-06,162.38,24.2,18.4,21.3,21.299999999999997,21.3,2.2175267341536085,,10.238828629282958,21.466595,-158.164714,Wong Hon Hin Inc,0.860829
2021-12-07,34.165,24.6,18.5,21.6,21.55,21.6,2.2871935587350753,,10.219130470102316,21.466595,-158.164714,Wong Hon Hin Inc,0.8401909999999999
2021-12-08,0.156248,26.7,21.3,24.0,24.0,24.0,2.278965836624483,,10.200860702935854,21.466595,-158.164714,Wong Hon Hin Inc,0.7586839999999999
2021-12-09,0.0,26.6,21.0,23.8,23.8,23.8,2.305870247084953,,10.184030362540465,21.466595,-158.164714,Wong Hon Hin Inc,0.6714249999999999
2021-12-10,0.407372,25.7,21.4,23.6,23.549999999999997,23.6,2.0078242267483333,,10.16864966949424,21.466595,-158.164714,Wong Hon Hin Inc,0.7533759999999999
2021-12-11,0.188935,26.5,21.5,24.0,24.0,24.0,2.1830184998420936,,10.154728025351645,21.466595,-158.164714,Wong Hon Hin Inc,0.6969339999999999
2021-12-12,0.570676,26.3,21.3,23.8,23.8,23.8,2.1699089358389307,,10.142274008194144,21.466595,-158.164714,Wong Hon Hin Inc,0.679026
2021-12-13,0.28055,26.5,21.3,23.9,23.9,23.9,2.2157999069810965,,10.131295368561883,21.466595,-158.164714,Wong Hon Hin Inc,0.644018
2021-12-14,1.08031,25.2,20.8,23.0,23.0,23.0,1.9923794206298773,,10.12179902575339,21.466595,-158.164714,Wong Hon Hin Inc,0.756718
2021-12-15,0.420449,26.3,19.9,23.1,23.1,23.1,2.406883715290404,,10.11379106448112,21.466595,-158.164714,Wong Hon Hin Inc,0.708765
2021-12-16,0.772947,26.6,19.6,23.1,23.1,23.1,2.5155579163229653,,10.107276731872,21.466595,-158.164714,Wong Hon Hin Inc,0.6849250000000001
2021-12-17,5.74755,27.0,19.8,23.4,23.4,23.4,2.568679150458612,,10.102260434803478,21.466595,-158.164714,Wong Hon Hin Inc,0.6885020000000001
2021-12-18,1.65704,26.6,19.8,23.2,23.200000000000003,23.2,2.483325150170743,,10.098745737566801,21.466595,-158.164714,Wong Hon Hin Inc,0.6797329999999999
2021-12-19,1.36959,25.3,20.4,22.8,22.85,22.8,2.087050140615648,,10.096735359850896,21.466595,-158.164714,Wong Hon Hin Inc,0.722278
2021-12-20,0.358649,25.8,20.3,23.0,23.05,23.0,2.221921083711613,,10.096231175041563,21.466595,-158.164714,Wong Hon Hin Inc,0.664341
2021-12-21,0.513733,23.9,20.0,22.0,21.95,22.0,1.8253478624775414,,10.097234208832365,21.466595,-158.164714,Wong Hon Hin Inc,0.738944
2021-12-22,0.0,24.7,19.9,22.3,22.299999999999997,22.3,2.0408130398405406,,10.099744638145156,21.466595,-158.164714,Wong Hon Hin Inc,0.6975020000000001
2021-12-23,0.0613561,25.0,20.1,22.6,22.55,22.6,2.07821435217414,,10.103761790359732,21.466595,-158.164714,Wong Hon Hin Inc,0.641123
2021-12-24,1.16791,25.1,19.0,22.0,22.05,22.0,2.2855789579139225,,10.109284142853873,21.466595,-158.164714,Wong Hon Hin Inc,0.639568
2021-12-25,0.409097,25.2,18.8,22.0,22.0,22.0,2.3427340794988263,,10.1163093228565,21.466595,-158.164714,Wong Hon Hin Inc,0.603148
2021-12-26,0.0,24.8,19.0,21.9,21.9,21.9,2.226487471671832,,10.124834107618417,21.466595,-158.164714,Wong Hon Hin Inc,0.664294
2021-12-27,0.0120634,25.9,19.9,22.9,22.9,22.9,2.323889027526712,,10.134854424906628,21.466595,-158.164714,Wong Hon Hin Inc,0.6447750000000001
2021-12-28,0.0,25.0,20.8,22.9,22.9,22.9,1.946513351315427,,10.146365353829822,21.466595,-158.164714,Wong Hon Hin Inc,0.672587
2021-12-29,0.545344,25.2,20.5,22.8,22.85,22.8,2.0566917057976783,,10.159361126004072,21.466595,-158.164714,Wong Hon Hin Inc,0.7369549999999999
2021-12-30,2.23968,24.3,20.4,22.3,22.35,22.3,1.853058830865191,,10.173835127069347,21.466595,-158.164714,Wong Hon Hin Inc,0.801799
2021-12-31,19.5468,24.3,20.5,22.4,22.4,22.4,1.8365827066562934,,10.189779898568656,21.466595,-158.164714,Wong Hon Hin Inc,0.835124
2022-01-01,93.6602,23.3,19.0,21.2,21.15,21.2,1.8985968155119197,,10.20718714020318,21.466595,-158.164714,Wong Hon Hin Inc,0.8518720000000001
2022-01-02,26.0033,22.9,18.0,20.4,20.45,20.4,1.9888272125329909,,10.226047712477687,21.466595,-158.164714,Wong Hon Hin Inc,0.8419240000000001
2022-01-03,13.4415,25.0,18.6,21.8,21.8,21.8,2.360925402860199,,10.24635163975192,21.466595,-158.164714,Wong Hon Hin Inc,0.768573
2022-01-04,39.0145,25.3,18.9,22.1,22.1,22.1,2.383857579781024,,10.268088113714434,21.466595,-158.164714,Wong Hon Hin Inc,0.804474
2022-01-05,15.7037,27.2,18.9,23.0,23.049999999999997,23.0,2.782242521310899,,10.291245497296424,21.466595,-158.164714,Wong Hon Hin Inc,0.7096009999999999
2022-01-06,0.173368,26.4,18.4,22.4,22.4,22.4,2.6977535525338143,,10.315811329043688,21.466595,-158.164714,Wong Hon Hin Inc,0.7179040000000001
2022-01-07,0.0804959,26.2,17.9,22.0,22.049999999999997,22.0,2.7273754497490317,,10.341772327965773,21.466595,-158.164714,Wong Hon Hin Inc,0.6886969999999999
2022-01-08,0.0,26.2,17.1,21.7,21.65,21.7,2.8417593247367203,,10.36911439888155,21.466595,-158.164714,Wong Hon Hin Inc,0.673771
2022-01-09,0.0177168,26.3,17.5,21.9,21.9,21.9,2.816450248543959,,10.397822638281136,21.466595,-158.164714,Wong Hon Hin Inc,0.6713169999999999
2022-01-10,0.556584,26.8,17.5,22.2,22.15,22.2,2.925670295375986,,10.427881340724133,21.466595,-158.164714,Wong Hon Hin Inc,0.696349
2022-01-11,0.0243252,25.5,18.2,21.8,21.85,21.8,2.5738663527226535,,10.45927400579431,21.466595,-158.164714,Wong Hon Hin Inc,0.6417100000000001
2022-01-12,0.0,27.0,18.4,22.7,22.7,22.7,2.8660890335375817,,10.491983345630867,21.466595,-158.164714,Wong Hon Hin Inc,0.648155
2022-01-13,0.000540226,27.0,18.0,22.5,22.5,22.5,2.9269623988601046,,10.525991293056082,21.466595,-158.164714,Wong Hon Hin Inc,0.6857500000000001
2022-01-14,2.32589,27.2,18.6,22.9,22.9,22.9,2.8992654951464103,,10.561279010318938,21.466595,-158.164714,Wong Hon Hin Inc,0.667098
2022-01-15,0.0117078,26.6,17.9,22.2,22.25,22.2,2.875837054945903,,10.59782689847376,21.466595,-158.164714,Wong Hon Hin Inc,0.676601
2022-01-16,0.0,27.0,17.9,22.4,22.45,22.4,2.966450986756094,,10.635614607412318,21.466595,-158.164714,Wong Hon Hin Inc,0.654447
2022-01-17,2.13582e-05,26.7,17.6,22.2,22.15,22.2,2.9625179459935715,,10.674621046566992,21.466595,-158.164714,Wong Hon Hin Inc,0.675654
2022-01-18,0.00205734,27.4,17.4,22.4,22.4,22.4,3.132845278454488,,10.714824396301767,21.466595,-158.164714,Wong Hon Hin Inc,0.65791
2022-01-19,0.00721634,27.5,17.9,22.7,22.7,22.7,3.104398251936003,,10.75620212000676,21.466595,-158.164714,Wong Hon Hin Inc,0.6559969999999999
2022-01-20,0.05249,27.3,18.3,22.8,22.8,22.8,3.025156495871772,,10.798730976910731,21.466595,-158.164714,Wong Hon Hin Inc,0.6811879999999999
2022-01-21,0.025178,26.6,18.6,22.6,22.6,22.6,2.8495684956087888,,10.842387035624855,21.466595,-158.164714,Wong Hon Hin Inc,0.671177
2022-01-22,0.00176303,26.9,19.3,23.1,23.1,23.1,2.8233971677370726,,10.887145688429463,21.466595,-158.164714,Wong Hon Hin Inc,0.651104
2022-01-23,0.0008465,26.8,19.5,23.2,23.15,23.2,2.78555503030779,,10.932981666314014,21.466595,-158.164714,Wong Hon Hin Inc,0.6572410000000001
2022-01-24,0.00330754,25.8,19.3,22.6,22.55,22.6,2.6011358827033404,,10.979869054778902,21.466595,-158.164714,Wong Hon Hin Inc,0.591116
2022-01-25,0.0978166,26.5,19.5,23.0,23.0,23.0,2.737947802155543,,11.027781310405922,21.466595,-158.164714,Wong Hon Hin Inc,0.612449
2022-01-26,0.0,26.4,19.5,23.0,22.95,23.0,2.73037686863092,,11.076691278202329,21.466595,-158.164714,Wong Hon Hin Inc,0.621761
2022-01-27,0.0146799,27.1,17.2,22.2,22.15,22.2,3.2208223883361806,,11.126571209721693,21.466595,-158.164714,Wong Hon Hin Inc,0.604046
2022-01-28,0.00223328,27.5,17.1,22.3,22.3,22.3,3.324523375470953,,11.17739278196246,21.466595,-158.164714,Wong Hon Hin Inc,0.61603
2022-01-29,0.000285856,27.1,19.2,23.2,23.15,23.2,2.976262528626185,,11.229127117043275,21.466595,-158.164714,Wong Hon Hin Inc,0.577138
2022-01-30,0.0,26.5,18.5,22.5,22.5,22.5,2.9577001764940842,,11.281744802651932,21.466595,-158.164714,Wong Hon Hin Inc,0.591565
2022-01-31,0.000235,26.4,17.4,21.9,21.9,21.9,3.1050556951199955,,11.335215913262495,21.466595,-158.164714,Wong Hon Hin Inc,0.607559
2022-02-01,0.00740716,27.0,18.2,22.6,22.6,22.6,3.139464515217563,,11.38951003211316,21.466595,-158.164714,Wong Hon Hin Inc,0.613649
2022-02-02,0.00216482,27.3,18.8,23.0,23.05,23.0,3.1311072142479373,,11.44459627393486,21.466595,-158.164714,Wong Hon Hin Inc,0.595258
2022-02-03,0.0102533,26.7,17.1,21.9,21.9,21.9,3.2536328239676178,,11.500443308418566,21.466595,-158.164714,Wong Hon Hin Inc,0.55121
2022-02-04,0.0,27.2,16.2,21.7,21.7,21.7,3.482307481808731,,11.557019384406788,21.466595,-158.164714,Wong Hon Hin Inc,0.604151
2022-02-05,0.087791,27.4,17.1,22.2,22.25,22.2,3.429250365420746,,11.614292354792457,21.466595,-158.164714,Wong Hon Hin Inc,0.644363
2022-02-06,0.0,26.0,20.0,23.0,23.0,23.0,2.6829800903785994,,11.672229702106181,21.466595,-158.164714,Wong Hon Hin Inc,0.672975
2022-02-07,0.0191565,26.4,19.9,23.2,23.15,23.2,2.8203041628329117,,11.730798564770357,21.466595,-158.164714,Wong Hon Hin Inc,0.613206
2022-02-08,0.0310439,26.7,19.8,23.2,23.25,23.2,2.920443321497134,,11.789965763996532,21.466595,-158.164714,Wong Hon Hin Inc,0.5991190000000001
